,f_humidity,f_wind_speed,f_solar_irradiance,f_wind_dir
2022-11-28 01:15:00,68.76293182373047,5.551836967468262,0.0,91.47417449951172
2022-11-28 01:30:00,68.54354095458984,5.578988075256348,0.0,91.9305648803711
2022-11-28 01:45:00,67.94328308105469,5.5732574462890625,0.0,91.0214614868164
2022-11-28 02:00:00,68.07496643066406,5.645021915435791,0.0,89.03709411621094
2022-11-28 02:15:00,67.61027526855469,5.588982105255127,0.0,87.7251968383789
2022-11-28 02:30:00,67.67626190185547,5.631156921386719,0.0,86.46609497070312
2022-11-28 02:45:00,66.34353637695312,5.679615497589111,0.0,86.08145904541016
2022-11-28 03:00:00,65.02155303955078,5.671169281005859,0.0,84.99163055419922
2022-11-28 03:15:00,64.20223999023438,5.799967288970947,0.0,82.4310073852539
2022-11-28 03:30:00,63.29352569580078,5.9269208908081055,0.0,81.78529357910156
2022-11-28 03:45:00,62.73698425292969,6.086445331573486,0.0,79.23458099365234
2022-11-28 04:00:00,62.262718200683594,6.151035308837891,0.0,77.81768035888672
2022-11-28 04:15:00,62.72349548339844,6.221127510070801,0.0,76.951171875
2022-11-28 04:30:00,62.655242919921875,6.199979305267334,0.0,79.1509780883789
2022-11-28 04:45:00,63.16344451904297,6.309518337249756,0.0,82.23241424560547
2022-11-28 05:00:00,63.710975646972656,6.257720470428467,0.0,83.52603149414062
2022-11-28 05:15:00,63.77201843261719,6.150820732116699,0.0,86.77389526367188
2022-11-28 05:30:00,65.05960845947266,6.179666042327881,0.0,90.67518615722656
2022-11-28 05:45:00,65.64180755615234,6.043849468231201,0.0,95.62686920166016
2022-11-28 06:00:00,66.40666198730469,5.95507287979126,0.0,100.03346252441406
2022-11-28 06:15:00,66.766845703125,5.910459041595459,0.0,102.69591522216797
2022-11-28 06:30:00,67.9987564086914,5.8680620193481445,0.0,103.02131652832031
2022-11-28 06:45:00,67.48072814941406,5.843863487243652,0.0,105.35515594482422
2022-11-28 07:00:00,67.94896697998047,5.877246856689453,0.0,105.19204711914062
2022-11-28 07:15:00,67.6977767944336,5.821602821350098,0.0,101.89649200439453
2022-11-28 07:30:00,66.97105407714844,5.8326520919799805,0.0,99.19784545898438
2022-11-28 07:45:00,66.20774841308594,5.758228302001953,0.0,95.03766632080078
2022-11-28 08:00:00,64.74006652832031,5.671792507171631,14.283555030822754,89.09095001220703
2022-11-28 08:15:00,63.25145721435547,5.89856481552124,53.71195602416992,80.66803741455078
2022-11-28 08:30:00,61.42206573486328,6.252010822296143,98.6329574584961,72.2192153930664
2022-11-28 08:45:00,59.73185729980469,6.434967994689941,160.66493225097656,65.03089141845703
2022-11-28 09:00:00,58.46638107299805,6.627807140350342,213.2739715576172,57.90745544433594
2022-11-28 09:15:00,57.542659759521484,7.036457061767578,268.1683349609375,51.805171966552734
2022-11-28 09:30:00,57.75836944580078,7.405289649963379,326.4882507324219,45.67212677001953
2022-11-28 09:45:00,56.822898864746094,7.693913459777832,386.8601989746094,42.371803283691406
2022-11-28 10:00:00,56.347450256347656,8.003080368041992,445.28155517578125,39.736900329589844
2022-11-28 10:15:00,55.331092834472656,8.087379455566406,492.086669921875,41.423675537109375
2022-11-28 10:30:00,54.770530700683594,8.044411659240723,541.803955078125,41.0457763671875
2022-11-28 10:45:00,54.10638427734375,8.045514106750488,590.9688720703125,42.80699920654297
2022-11-28 11:00:00,53.914817810058594,8.037549018859863,624.3381958007812,45.242591857910156
2022-11-28 11:15:00,53.71460723876953,8.068280220031738,638.219970703125,48.6873893737793
2022-11-28 11:30:00,52.461212158203125,8.002214431762695,661.4417114257812,50.72386169433594
2022-11-28 11:45:00,51.93013000488281,8.001137733459473,665.3782348632812,54.593505859375
2022-11-28 12:00:00,50.751426696777344,8.01872730255127,675.957275390625,55.13056564331055
2022-11-28 12:15:00,50.55979919433594,8.050679206848145,687.0446166992188,57.25679016113281
2022-11-28 12:30:00,50.89521789550781,8.120976448059082,684.4955444335938,58.93564987182617
2022-11-28 12:45:00,52.015235900878906,8.2407865524292,688.2820434570312,56.847415924072266
2022-11-28 13:00:00,52.24327850341797,8.226682662963867,692.8136596679688,55.667877197265625
2022-11-28 13:15:00,51.53114700317383,8.110175132751465,673.8875732421875,55.903236389160156
2022-11-28 13:30:00,50.68270492553711,8.073307037353516,660.5879516601562,56.28961181640625
2022-11-28 13:45:00,49.79316329956055,7.984249114990234,658.8916625976562,53.85716247558594
2022-11-28 14:00:00,49.51832962036133,8.006356239318848,652.7166137695312,51.877288818359375
2022-11-28 14:15:00,49.083839416503906,8.080916404724121,637.4776000976562,52.93865966796875
2022-11-28 14:30:00,48.543399810791016,7.986236572265625,613.0319213867188,52.496055603027344
2022-11-28 14:45:00,48.725460052490234,8.035762786865234,588.9411010742188,54.39826202392578
2022-11-28 15:00:00,47.55562210083008,7.997164726257324,549.9089965820312,54.80037307739258
2022-11-28 15:15:00,48.38371276855469,7.930097579956055,519.8511962890625,53.57036590576172
2022-11-28 15:30:00,48.639549255371094,7.902496814727783,474.5339050292969,54.994815826416016
2022-11-28 15:45:00,50.117576599121094,7.851306915283203,434.20782470703125,53.17426681518555
2022-11-28 16:00:00,50.03500747680664,7.762259006500244,389.23876953125,51.52962112426758
2022-11-28 16:15:00,50.956565856933594,7.4698076248168945,341.3315734863281,51.63877868652344
2022-11-28 16:30:00,52.05839157104492,7.190964698791504,293.4182434082031,51.00876998901367
2022-11-28 16:45:00,53.22248840332031,6.912879943847656,243.08132934570312,51.505592346191406
2022-11-28 17:00:00,54.22484588623047,6.563922882080078,193.21731567382812,48.38714599609375
2022-11-28 17:15:00,56.01150131225586,6.183424472808838,142.67813110351562,45.637367248535156
2022-11-28 17:30:00,57.27827835083008,5.992136478424072,103.59626770019531,45.60504150390625
2022-11-28 17:45:00,58.29608917236328,5.872419357299805,66.88185119628906,47.79234313964844
2022-11-28 18:00:00,59.728057861328125,5.730792045593262,0.0,48.27595138549805
2022-11-28 18:15:00,60.796974182128906,5.70656681060791,0.0,49.4674072265625
2022-11-28 18:30:00,61.530426025390625,5.60944938659668,0.0,49.9602165222168
2022-11-28 18:45:00,62.00499725341797,5.571358680725098,0.0,53.710838317871094
2022-11-28 19:00:00,61.81233215332031,5.628673076629639,0.0,55.986324310302734
2022-11-28 19:15:00,62.03034973144531,5.758587837219238,0.0,62.32902526855469
2022-11-28 19:30:00,62.438385009765625,5.820797443389893,0.0,64.94950866699219
2022-11-28 19:45:00,62.144859313964844,5.946816444396973,0.0,66.53060913085938
2022-11-28 20:00:00,61.71458435058594,5.963656425476074,0.0,68.3098373413086
2022-11-28 20:15:00,62.43878936767578,5.999881744384766,0.0,69.1129150390625
2022-11-28 20:30:00,62.965492248535156,5.89008092880249,0.0,71.10474395751953
2022-11-28 20:45:00,61.88593292236328,5.812081336975098,0.0,71.428466796875
2022-11-28 21:00:00,61.85752868652344,5.741806983947754,0.0,71.02831268310547
2022-11-28 21:15:00,61.48082733154297,5.661853313446045,0.0,69.26289367675781
2022-11-28 21:30:00,61.52393341064453,5.583500385284424,0.0,67.57466888427734
2022-11-28 21:45:00,61.732147216796875,5.446333408355713,0.0,64.79649353027344
2022-11-28 22:00:00,61.568634033203125,5.436992168426514,0.0,63.42824935913086
2022-11-28 22:15:00,61.61589050292969,5.4508056640625,0.0,63.611183166503906
2022-11-28 22:30:00,61.847984313964844,5.496926784515381,0.0,62.04953384399414
2022-11-28 22:45:00,61.537010192871094,5.375460624694824,0.0,62.55015563964844
2022-11-28 23:00:00,61.66120147705078,5.331869602203369,0.0,62.12788391113281
2022-11-28 23:15:00,61.604766845703125,5.401556015014648,0.0,64.58381652832031
2022-11-28 23:30:00,61.67115783691406,5.565519332885742,0.0,66.65577697753906
2022-11-28 23:45:00,61.91443634033203,5.642460346221924,0.0,66.93085479736328
2022-11-29 00:00:00,67.53254699707031,7.996311664581299,0.0,71.4421615600586
2022-11-29 00:15:00,67.2052001953125,7.47913122177124,0.0,72.08722686767578
2022-11-29 00:30:00,67.23973083496094,7.095921039581299,0.0,76.36031341552734
2022-11-29 00:45:00,67.79966735839844,6.451836585998535,0.0,76.06808471679688
2022-11-29 01:00:00,67.4176025390625,5.934372901916504,0.0,78.70942687988281
2022-11-29 01:15:00,66.59242248535156,5.821559429168701,0.0,78.78453063964844
2022-11-29 01:30:00,66.0665512084961,5.786106586456299,0.0,80.21894073486328
2022-11-29 01:45:00,66.96487426757812,5.7569074630737305,0.0,80.23943328857422
2022-11-29 02:00:00,68.23143005371094,5.726574897766113,0.0,79.23756408691406
2022-11-29 02:15:00,68.91246032714844,5.937030792236328,0.0,79.80191802978516
2022-11-29 02:30:00,67.88125610351562,5.914270401000977,0.0,77.37417602539062
2022-11-29 02:45:00,66.87877655029297,5.976928234100342,0.0,75.91845703125
2022-11-29 03:00:00,68.91548919677734,5.922316074371338,0.0,75.16415405273438
2022-11-29 03:15:00,68.36671447753906,5.970632553100586,0.0,74.27729034423828
2022-11-29 03:30:00,68.25054931640625,5.9820451736450195,0.0,73.70993041992188
2022-11-29 03:45:00,69.42948913574219,6.006165027618408,0.0,72.96044158935547
2022-11-29 04:00:00,68.88817596435547,5.889483451843262,0.0,72.1673812866211
2022-11-29 04:15:00,68.96741485595703,5.903499126434326,0.0,72.40631866455078
2022-11-29 04:30:00,69.94751739501953,5.768352031707764,0.0,74.08799743652344
2022-11-29 04:45:00,69.26738739013672,5.646706581115723,0.0,75.46544647216797
2022-11-29 05:00:00,69.64119720458984,5.591923236846924,0.0,79.13190460205078
2022-11-29 05:15:00,70.14073181152344,5.6385087966918945,0.0,80.86353302001953
2022-11-29 05:30:00,69.546630859375,5.59367561340332,0.0,85.66748809814453
2022-11-29 05:45:00,69.10376739501953,5.45147705078125,0.0,90.9018783569336
2022-11-29 06:00:00,68.57254028320312,5.430991172790527,0.0,93.41380310058594
2022-11-29 06:15:00,68.629638671875,5.3520050048828125,0.0,97.2256851196289
2022-11-29 06:30:00,67.6319351196289,5.312901973724365,0.0,98.46662139892578
2022-11-29 06:45:00,66.79900360107422,5.346561431884766,0.0,100.16107177734375
2022-11-29 07:00:00,64.13499450683594,5.205899238586426,0.0,99.99790954589844
2022-11-29 07:15:00,64.18055725097656,5.188957214355469,0.0,98.12762451171875
2022-11-29 07:30:00,64.50401306152344,5.298912048339844,0.0,94.96830749511719
2022-11-29 07:45:00,62.96858215332031,5.348244667053223,0.0,89.37501525878906
2022-11-29 08:00:00,63.11322021484375,5.390164375305176,13.843428611755371,84.10647583007812
2022-11-29 08:15:00,60.579010009765625,5.54567289352417,65.89325714111328,77.27164459228516
2022-11-29 08:30:00,59.8332405090332,5.736309051513672,119.27434539794922,67.64788818359375
2022-11-29 08:45:00,57.36505889892578,5.774251461029053,172.23802185058594,60.8230094909668
2022-11-29 09:00:00,55.58191680908203,5.829960346221924,226.67088317871094,54.68009948730469
2022-11-29 09:15:00,55.56038284301758,5.91889762878418,287.8806457519531,49.90303039550781
2022-11-29 09:30:00,53.05616760253906,5.9824957847595215,351.2383117675781,43.4116325378418
2022-11-29 09:45:00,53.08953094482422,6.071944713592529,413.4228515625,40.76521682739258
2022-11-29 10:00:00,51.68247985839844,6.2318291664123535,475.2304382324219,36.78396987915039
2022-11-29 10:15:00,52.08953857421875,6.317709922790527,523.503662109375,38.984703063964844
2022-11-29 10:30:00,51.583839416503906,6.445683479309082,567.7273559570312,40.02736282348633
2022-11-29 10:45:00,52.76375961303711,6.5712971687316895,612.3650512695312,41.980751037597656
2022-11-29 11:00:00,51.65545654296875,6.65438175201416,649.083984375,43.92560577392578
2022-11-29 11:15:00,52.91724395751953,6.742556095123291,672.6207885742188,47.02676773071289
2022-11-29 11:30:00,52.219261169433594,6.753389358520508,690.524169921875,49.765281677246094
2022-11-29 11:45:00,50.963592529296875,6.857302188873291,704.3713989257812,52.41026306152344
2022-11-29 12:00:00,50.359169006347656,6.953057289123535,714.8574829101562,54.47871780395508
2022-11-29 12:15:00,50.12383270263672,6.897861480712891,709.9000854492188,55.694969177246094
2022-11-29 12:30:00,50.65228271484375,6.840057373046875,704.791015625,57.90666580200195
2022-11-29 12:45:00,50.09217834472656,6.766718864440918,705.3829956054688,56.73849105834961
2022-11-29 13:00:00,50.32870101928711,6.8223700523376465,706.491455078125,57.76423645019531
2022-11-29 13:15:00,49.961021423339844,6.922078609466553,691.2992553710938,57.38741683959961
2022-11-29 13:30:00,52.120216369628906,6.951986789703369,680.564697265625,57.525367736816406
2022-11-29 13:45:00,50.83747863769531,6.946619510650635,666.6799926757812,56.30487060546875
2022-11-29 14:00:00,52.15031433105469,6.811420440673828,654.1358642578125,54.77267074584961
2022-11-29 14:15:00,52.868953704833984,6.937353610992432,632.0103149414062,54.27104187011719
2022-11-29 14:30:00,54.116661071777344,6.886829853057861,609.9295043945312,53.29092025756836
2022-11-29 14:45:00,55.78569793701172,6.866673469543457,586.3836059570312,55.08557891845703
2022-11-29 15:00:00,55.989967346191406,6.624723434448242,559.0946655273438,54.86574935913086
2022-11-29 15:15:00,55.671974182128906,6.379759788513184,522.60595703125,56.42629623413086
2022-11-29 15:30:00,56.108177185058594,6.219581127166748,480.3441467285156,56.946556091308594
2022-11-29 15:45:00,56.464111328125,6.018035888671875,434.5319519042969,56.736717224121094
2022-11-29 16:00:00,56.85367965698242,5.927244186401367,388.8518371582031,56.397308349609375
2022-11-29 16:15:00,57.6561279296875,5.756428241729736,337.454345703125,52.55795669555664
2022-11-29 16:30:00,57.16578674316406,5.580705642700195,286.9541320800781,51.72762680053711
2022-11-29 16:45:00,58.065277099609375,5.371576309204102,236.07659912109375,53.36695098876953
2022-11-29 17:00:00,58.32459259033203,5.194905757904053,181.47720336914062,51.00082015991211
2022-11-29 17:15:00,58.80256652832031,4.857877731323242,133.25547790527344,49.82314682006836
2022-11-29 17:30:00,60.94215393066406,4.698907375335693,91.91819763183594,49.11491012573242
2022-11-29 17:45:00,61.795654296875,4.480311870574951,54.3029899597168,49.58346176147461
2022-11-29 18:00:00,62.51769256591797,4.210479259490967,0.0,50.737548828125
2022-11-29 18:15:00,63.323081970214844,4.119635581970215,0.0,51.84858703613281
2022-11-29 18:30:00,66.7804946899414,4.008078575134277,0.0,52.108177185058594
2022-11-29 18:45:00,66.92382049560547,3.8507132530212402,0.0,57.45171356201172
2022-11-29 19:00:00,69.17496490478516,3.828719139099121,0.0,59.703826904296875
2022-11-29 19:15:00,68.99695587158203,3.872972011566162,0.0,63.45478820800781
2022-11-29 19:30:00,71.13442993164062,3.9260828495025635,0.0,64.80074310302734
2022-11-29 19:45:00,71.04266357421875,4.003921031951904,0.0,68.6807632446289
2022-11-29 20:00:00,71.85472106933594,4.169243335723877,0.0,71.89766693115234
2022-11-29 20:15:00,71.57194519042969,4.234283447265625,0.0,75.41687774658203
2022-11-29 20:30:00,69.88819122314453,4.3027729988098145,0.0,76.11979675292969
2022-11-29 20:45:00,70.37843322753906,4.300578594207764,0.0,79.16295623779297
2022-11-29 21:00:00,68.9744644165039,4.263310432434082,0.0,81.34800720214844
2022-11-29 21:15:00,67.51217651367188,4.249987602233887,0.0,83.24500274658203
2022-11-29 21:30:00,65.76555633544922,4.208343505859375,0.0,83.84198760986328
2022-11-29 21:45:00,66.06906127929688,4.175851345062256,0.0,85.20040130615234
2022-11-29 22:00:00,63.917381286621094,4.100260257720947,0.0,86.01786041259766
2022-11-29 22:15:00,64.43175506591797,4.127226829528809,0.0,87.84528350830078
2022-11-29 22:30:00,63.59192657470703,4.079137325286865,0.0,85.6185073852539
2022-11-29 22:45:00,63.36334228515625,4.056400775909424,0.0,84.77513122558594
2022-11-29 23:00:00,62.73573303222656,3.996155261993408,0.0,83.42703247070312
2022-11-29 23:15:00,63.29975891113281,4.059754371643066,0.0,83.6515121459961
2022-11-29 23:30:00,62.851280212402344,4.195003986358643,0.0,85.4940185546875
2022-11-29 23:45:00,62.52197265625,4.320249080657959,0.0,86.54647064208984
2022-11-30 00:00:00,56.41559600830078,4.665030002593994,0.0,81.10762023925781
2022-11-30 00:15:00,56.88732147216797,4.261556625366211,0.0,81.56568145751953
2022-11-30 00:30:00,57.09312438964844,3.9047980308532715,0.0,83.48955535888672
2022-11-30 00:45:00,57.191261291503906,3.65998911857605,0.0,82.78142547607422
2022-11-30 01:00:00,57.015628814697266,3.276442289352417,0.0,85.47333526611328
2022-11-30 01:15:00,58.84478759765625,3.1280112266540527,0.0,83.74907684326172
2022-11-30 01:30:00,59.46683120727539,3.018683910369873,0.0,82.66915893554688
2022-11-30 01:45:00,59.046897888183594,2.898876428604126,0.0,81.11592864990234
2022-11-30 02:00:00,60.558292388916016,2.801332712173462,0.0,78.15999603271484
2022-11-30 02:15:00,61.05906677246094,2.769179105758667,0.0,78.35504150390625
2022-11-30 02:30:00,61.04735565185547,2.8318746089935303,0.0,79.16742706298828
2022-11-30 02:45:00,63.10398864746094,2.7128701210021973,0.0,78.7605972290039
2022-11-30 03:00:00,65.48754119873047,2.852247953414917,0.0,81.8720474243164
2022-11-30 03:15:00,65.20230865478516,2.9210829734802246,0.0,79.32955932617188
2022-11-30 03:30:00,64.83853912353516,3.121537923812866,0.0,75.97722625732422
2022-11-30 03:45:00,65.59327697753906,3.2661123275756836,0.0,70.15994262695312
2022-11-30 04:00:00,65.6945571899414,3.2502245903015137,0.0,70.823974609375
2022-11-30 04:15:00,65.350830078125,3.1922526359558105,0.0,72.42403411865234
2022-11-30 04:30:00,65.05747985839844,3.236602306365967,0.0,76.09671020507812
2022-11-30 04:45:00,64.93974304199219,3.2958085536956787,0.0,82.98399353027344
2022-11-30 05:00:00,66.00979614257812,3.352287530899048,0.0,88.34416961669922
2022-11-30 05:15:00,65.85999298095703,3.4504966735839844,0.0,93.18352508544922
2022-11-30 05:30:00,65.028076171875,3.486035108566284,0.0,98.06481170654297
2022-11-30 05:45:00,64.004150390625,3.341966390609741,0.0,105.20784759521484
2022-11-30 06:00:00,65.19539642333984,3.2439897060394287,0.0,109.05863952636719
2022-11-30 06:15:00,65.18619537353516,3.228508949279785,0.0,113.282958984375
